Dim	Classifier	Score
3	KNN	0.9997940267765191
3	LR	0.9493867578575383
3	FLD	0.851602043209019
1	KNN	0.8931483124653489
1	LR	0.6444969693263509
1	FLD	0.5082201783292356
1	KNN	0.8931483124653489
1	LR	0.6444969693263509
1	FLD	0.5082201783292356
2	KNN	0.9901973187842639
2	LR	0.9502574665293512
2	FLD	0.8517798702684577
