Dim	Classifier	Score
22	KNN	0.6
22	LR	0.8761904761904762
22	FLD	0.8285714285714285
7	KNN	0.5761904761904761
7	LR	0.8285714285714285
7	FLD	0.8285714285714285
3	KNN	0.5761904761904761
3	LR	0.8285714285714285
3	FLD	0.8285714285714285
12	KNN	0.5285714285714286
12	LR	0.7571428571428571
12	FLD	0.8285714285714285
