Dim	Classifier	Score
166	KNN	0.9037226303275488
166	LR	0.9038113488768231
166	FLD	0.708586181198765
25	KNN	0.893821640228539
25	LR	0.8158646509812272
25	FLD	0.7216899109265765
13	KNN	0.8722275453351787
13	LR	0.7827105291174279
13	FLD	0.7060754462543029
6	KNN	0.863222612583839
6	LR	0.6848628411228219
6	FLD	0.685404024273395
