Dim	Classifier	Score
3	KNN	0.9997987043045002
3	LR	0.9505242881146646
3	FLD	0.8519858839900164
1	KNN	0.9004185071355588
1	LR	0.644838712355518
1	FLD	0.508386372315838
1	KNN	0.9004185071355588
1	LR	0.644838712355518
1	FLD	0.508386372315838
2	KNN	0.9904734954255396
2	LR	0.9517765190525231
2	FLD	0.8507733512928808
