Dim	Classifier	Score
10	KNN	0.8117683000010911
10	LR	0.760697049378271
10	FLD	0.722033103117192
3	KNN	0.6832855080211959
3	LR	0.72436072287141
3	FLD	0.6900065100615
1	KNN	0.5494855596652592
1	LR	0.5687975298135358
1	FLD	0.5687975298135358
6	KNN	0.7731570888750687
6	LR	0.7629792078091643
6	FLD	0.7294905785953543
