Dim	Classifier	Score
18	KNN	0.5489795918367347
18	LR	0.7897959183673469
18	FLD	0.7897959183673469
10	KNN	0.6591836734693878
10	LR	0.8693877551020408
10	FLD	0.8693877551020408
1	KNN	0.5285714285714286
1	LR	0.29591836734693877
1	FLD	0.29591836734693877
18	KNN	0.5489795918367347
18	LR	0.7897959183673469
18	FLD	0.7897959183673469
