Dim	Classifier	Score
10	KNN	0.6262553802008608
10	LR	0.6606886657101865
10	FLD	0.5581061692969871
4	KNN	0.6334289813486371
4	LR	0.6657101865136299
4	FLD	0.5136298421807748
1	KNN	0.5208034433285509
1	LR	0.5014347202295553
1	FLD	0.5
7	KNN	0.6140602582496413
7	LR	0.6829268292682926
7	FLD	0.5581061692969871
