Dim	Classifier	Score
41	KNN	0.8587301587301588
41	LR	0.8444444444444444
41	FLD	0.780952380952381
11	KNN	0.8373015873015872
11	LR	0.84484126984127
11	FLD	0.7662698412698412
6	KNN	0.7825396825396825
6	LR	0.84484126984127
6	FLD	0.7599206349206349
15	KNN	0.8444444444444444
15	LR	0.830952380952381
15	FLD	0.7805555555555556
