Dim	Classifier	Score
4	KNN	0.5562435500515995
4	LR	0.6130030959752322
4	FLD	0.6687306501547987
2	KNN	0.5531475748194015
2	LR	0.5541795665634675
2	FLD	0.6893704850361198
2	KNN	0.5531475748194015
2	LR	0.5541795665634675
2	FLD	0.6893704850361198
3	KNN	0.5562435500515995
3	LR	0.6130030959752322
3	FLD	0.6687306501547987
