Dim	Classifier	Score
44	KNN	0.6190476190476191
44	LR	0.7142857142857142
44	FLD	0.6428571428571428
10	KNN	0.7738095238095238
10	LR	0.6428571428571428
10	FLD	0.6666666666666666
3	KNN	0.5357142857142857
3	LR	0.6428571428571428
3	FLD	0.6428571428571428
6	KNN	0.8452380952380952
6	LR	0.7261904761904763
6	FLD	0.6428571428571428
