Dim	Classifier	Score
41	KNN	0.8297619047619047
41	LR	0.8099206349206349
41	FLD	0.7658730158730158
11	KNN	0.8301587301587301
11	LR	0.7666666666666666
11	FLD	0.7587301587301587
6	KNN	0.8166666666666667
6	LR	0.7396825396825397
6	FLD	0.7448412698412699
15	KNN	0.8301587301587301
15	LR	0.8234126984126984
15	FLD	0.7658730158730158
