Dim	Classifier	Score
30	KNN	0.9384920634920635
30	LR	0.8968253968253967
30	FLD	0.9107142857142857
6	KNN	0.9623015873015872
6	LR	0.9523809523809523
6	FLD	0.9107142857142857
3	KNN	0.9523809523809523
3	LR	0.9384920634920635
3	FLD	0.9107142857142857
5	KNN	0.9146825396825397
5	LR	0.9523809523809523
5	FLD	0.9107142857142857
