Dim	Classifier	Score
8	KNN	0.9307480574805749
8	LR	0.9413006630066301
8	FLD	0.9181141811418114
2	KNN	0.9020790207902079
2	LR	0.9147578975789759
2	FLD	0.9171916719167192
2	KNN	0.9020790207902079
2	LR	0.9147578975789759
2	FLD	0.9171916719167192
4	KNN	0.9206792067920679
4	LR	0.9406594065940659
4	FLD	0.9159616596165961
