Dim	Classifier	Score
10	KNN	0.8106390407297088
10	LR	0.7619608741666939
10	FLD	0.7124844067660997
3	KNN	0.705803410690321
3	LR	0.7356842292850934
3	FLD	0.6930360526478494
1	KNN	0.5533570459595795
1	LR	0.5794754854360105
1	FLD	0.5794754854360105
6	KNN	0.7658341789139471
6	LR	0.7709858560730873
6	FLD	0.7132390647332876
