Dim	Classifier	Score
6	KNN	0.9047619047619048
6	LR	0.9023809523809524
6	FLD	0.7857142857142857
2	KNN	0.7857142857142857
2	LR	0.7380952380952381
2	FLD	0.7380952380952381
1	KNN	0.7333333333333334
1	LR	0.7380952380952381
1	FLD	0.5
5	KNN	0.9047619047619048
5	LR	0.9023809523809524
5	FLD	0.7857142857142857
