Dim	Classifier	Score
19	KNN	0.7159987856709169
19	LR	0.7249544626593807
19	FLD	0.652701882210079
5	KNN	0.6964177292046145
5	LR	0.6469338190649666
5	FLD	0.6516393442622951
3	KNN	0.6985428051001821
3	LR	0.6810868245294475
3	FLD	0.6701578627808136
8	KNN	0.6964177292046145
8	LR	0.6387370977534912
8	FLD	0.658621736490589
