Dim	Classifier	Score
500	KNN	0.6423076923076922
500	LR	0.5346153846153846
500	FLD	0.6
224	KNN	0.6230769230769231
224	LR	0.55
224	FLD	0.6076923076923076
1	KNN	0.6538461538461539
1	LR	0.6307692307692307
1	FLD	0.5153846153846153
362	KNN	0.6307692307692307
362	LR	0.5807692307692307
362	FLD	0.6076923076923078
