Dim	Classifier	Score
8	KNN	0.9222167221672217
8	LR	0.941660666606666
8	FLD	0.9098378483784838
2	KNN	0.8825563255632556
2	LR	0.9046627966279663
2	FLD	0.9043552935529355
2	KNN	0.8825563255632556
2	LR	0.9046627966279663
2	FLD	0.9043552935529355
4	KNN	0.9033090330903308
4	LR	0.9281567815678157
4	FLD	0.9074040740407404
