Dim	Classifier	Score
166	KNN	0.9194444444444444
166	LR	0.825925925925926
166	FLD	0.6574074074074074
23	KNN	0.8324074074074074
23	LR	0.8009259259259259
23	FLD	0.6574074074074074
9	KNN	0.8629629629629629
9	LR	0.7648148148148148
9	FLD	0.6388888888888888
7	KNN	0.8388888888888889
7	LR	0.6722222222222223
7	FLD	0.6138888888888889
