Dim	Classifier	Score
500	KNN	0.6076923076923078
500	LR	0.5615384615384615
500	FLD	0.5807692307692308
224	KNN	0.6076923076923078
224	LR	0.6038461538461539
224	FLD	0.6076923076923078
1	KNN	0.6653846153846154
1	LR	0.6346153846153846
1	FLD	0.5269230769230769
362	KNN	0.5961538461538461
362	LR	0.5692307692307692
362	FLD	0.573076923076923
