Dim	Classifier	Score
4	KNN	0.6403508771929824
4	LR	0.7763157894736843
4	FLD	0.6286549707602339
2	KNN	0.6301169590643274
2	LR	0.7383040935672515
2	FLD	0.6593567251461988
2	KNN	0.6301169590643274
2	LR	0.7383040935672515
2	FLD	0.6593567251461988
3	KNN	0.6403508771929824
3	LR	0.7763157894736843
3	FLD	0.6286549707602339
