Dim	Classifier	Score
60	KNN	0.8590909090909091
60	LR	0.8045454545454545
60	FLD	0.7636363636363637
13	KNN	0.8590909090909091
13	LR	0.8636363636363636
13	FLD	0.7636363636363637
6	KNN	0.7636363636363637
6	LR	0.7681818181818182
6	FLD	0.7636363636363637
11	KNN	0.8590909090909091
11	LR	0.8636363636363636
11	FLD	0.7636363636363637
