Dim	Classifier	Score
44	KNN	0.75
44	LR	0.8690476190476191
44	FLD	0.8571428571428572
10	KNN	0.6666666666666666
10	LR	0.8690476190476191
10	FLD	0.8095238095238095
3	KNN	0.7261904761904763
3	LR	0.8333333333333333
3	FLD	0.7857142857142857
6	KNN	0.8452380952380952
6	LR	0.9047619047619048
6	FLD	0.8095238095238095
