Dim	Classifier	Score
19	KNN	0.6932497013142174
19	LR	0.777479091995221
19	FLD	0.658004778972521
5	KNN	0.6723416965352449
5	LR	0.6597968936678614
5	FLD	0.6568100358422939
3	KNN	0.6756272401433692
3	LR	0.6690561529271206
3	FLD	0.6568100358422939
8	KNN	0.6920549581839904
8	LR	0.7565710872162486
8	FLD	0.6418757467144565
