Dim	Classifier	Score
19	KNN	0.658621736490589
19	LR	0.7730722525804493
19	FLD	0.6170309653916212
5	KNN	0.6020036429872495
5	LR	0.6379781420765027
5	FLD	0.6006375227686703
3	KNN	0.5998785670916819
3	LR	0.6308439587128112
3	FLD	0.6170309653916212
8	KNN	0.647237401335762
8	LR	0.6942926533090468
8	FLD	0.6083788706739526
