Dim	Classifier	Score
50	KNN	0.8681266094829012
50	LR	0.8794296995436718
50	FLD	0.7782889815111681
4	KNN	0.7585384760658271
4	LR	0.7682561733139499
4	FLD	0.7297095574187371
1	KNN	0.5820548238005098
1	LR	0.5850119242644507
1	FLD	0.5850119242644507
1	KNN	0.5820548238005098
1	LR	0.5850119242644507
1	FLD	0.5850119242644507
