Dim	Classifier	Score
10	KNN	0.584648493543759
10	LR	0.6556671449067432
10	FLD	0.6068866571018652
4	KNN	0.6477761836441893
4	LR	0.7022955523672884
4	FLD	0.6384505021520803
1	KNN	0.5380200860832138
1	LR	0.6628407460545194
1	FLD	0.5
7	KNN	0.584648493543759
7	LR	0.672883787661406
7	FLD	0.6068866571018652
