Dim	Classifier	Score
44	KNN	0.6547619047619048
44	LR	0.6309523809523809
44	FLD	0.7976190476190477
10	KNN	0.6547619047619048
10	LR	0.7976190476190477
10	FLD	0.7738095238095238
3	KNN	0.7857142857142857
3	LR	0.7380952380952381
3	FLD	0.7738095238095238
6	KNN	0.5952380952380952
6	LR	0.5714285714285714
6	FLD	0.7976190476190477
