Dim	Classifier	Score
41	KNN	0.8500000000000001
41	LR	0.8428571428571429
41	FLD	0.7857142857142858
11	KNN	0.8642857142857143
11	LR	0.8214285714285714
11	FLD	0.7571428571428571
6	KNN	0.8357142857142857
6	LR	0.8428571428571429
6	FLD	0.7714285714285715
15	KNN	0.8357142857142857
15	LR	0.8285714285714285
15	FLD	0.7785714285714286
