Dim	Classifier	Score
10	KNN	0.8062020155732309
10	LR	0.777330438356264
10	FLD	0.7366934706628989
3	KNN	0.7351659701991933
3	LR	0.7322400794300241
3	FLD	0.7147338330441992
1	KNN	0.552029575318502
1	LR	0.59311933779218
1	FLD	0.59311933779218
6	KNN	0.770278477882157
6	LR	0.7723133267141646
6	FLD	0.735516931615259
