Dim	Classifier	Score
30	KNN	0.9545454545454546
30	LR	0.9772727272727273
30	FLD	0.9032467532467532
6	KNN	0.9318181818181819
6	LR	0.9629870129870131
6	FLD	0.9032467532467532
3	KNN	0.9032467532467532
3	LR	0.9487012987012987
3	FLD	0.8805194805194805
5	KNN	0.9318181818181819
5	LR	0.9629870129870131
5	FLD	0.9032467532467532
