Dim	Classifier	Score
4	KNN	1.0
4	LR	0.9918032786885246
4	FLD	0.8424288179465056
2	KNN	0.8851380500431407
2	LR	0.7979939603106125
2	FLD	0.7652070750647109
2	KNN	0.8851380500431407
2	LR	0.7979939603106125
2	FLD	0.7652070750647109
3	KNN	0.9458584987057809
3	LR	0.9031492666091459
3	FLD	0.8030629853321829
