Dim	Classifier	Score
10	KNN	0.7
10	LR	0.5692307692307692
10	FLD	0.4307692307692308
4	KNN	0.7230769230769231
4	LR	0.4076923076923077
4	FLD	0.46923076923076923
1	KNN	0.5461538461538462
1	LR	0.4307692307692308
1	FLD	0.6153846153846154
6	KNN	0.6615384615384616
6	LR	0.4307692307692308
6	FLD	0.46923076923076923
