Dim	Classifier	Score
10	KNN	0.7977262064525984
10	LR	0.7678126557050324
10	FLD	0.7369644201499133
3	KNN	0.6876352474368905
3	LR	0.733838499558116
3	FLD	0.7126753443240629
1	KNN	0.5613236882589768
1	LR	0.5855818503849665
1	FLD	0.5855818503849665
6	KNN	0.7771958728392232
6	LR	0.7708822042559071
6	FLD	0.7384355485726963
