Dim	Classifier	Score
14	KNN	0.841951461119366
14	LR	0.6087478049439417
14	FLD	0.5425151965419425
4	KNN	0.679640686208294
4	LR	0.5522950155342429
4	FLD	0.541980278265568
4	KNN	0.679640686208294
4	LR	0.5522950155342429
4	FLD	0.541980278265568
5	KNN	0.7288108424512585
5	LR	0.5418542032509344
5	FLD	0.5326606330766807
