Dim	Classifier	Score
10	KNN	0.6040172166427547
10	LR	0.6606886657101865
10	FLD	0.7266857962697274
4	KNN	0.5308464849354376
4	LR	0.6606886657101865
4	FLD	0.6535150645624104
1	KNN	0.6284074605451937
1	LR	0.7338593974175036
1	FLD	0.5
7	KNN	0.5918220946915351
7	LR	0.6850789096126255
7	FLD	0.7266857962697274
