Dim	Classifier	Score
6	KNN	0.8785714285714286
6	LR	0.9047619047619048
6	FLD	0.7833333333333333
2	KNN	0.780952380952381
2	LR	0.7357142857142858
2	FLD	0.7357142857142858
1	KNN	0.7071428571428571
1	LR	0.7357142857142858
1	FLD	0.5
5	KNN	0.8785714285714286
5	LR	0.9047619047619048
5	FLD	0.7833333333333333
