Dim	Classifier	Score
8	KNN	0.916119161191612
8	LR	0.9355368553685537
8	FLD	0.9165766657666576
2	KNN	0.8999527495274953
2	LR	0.9095828458284583
2	FLD	0.9138353883538836
2	KNN	0.8999527495274953
2	LR	0.9095828458284583
2	FLD	0.9138353883538836
4	KNN	0.9103291032910329
4	LR	0.9232629826298263
4	FLD	0.9159616596165961
