Dim	Classifier	Score
4	KNN	0.993421052631579
4	LR	0.9802631578947368
4	FLD	0.8374676445211389
2	KNN	0.8374676445211389
2	LR	0.7485979292493529
2	FLD	0.7388912855910268
2	KNN	0.8374676445211389
2	LR	0.7485979292493529
2	FLD	0.7388912855910268
3	KNN	0.9606341673856773
3	LR	0.9508196721311475
3	FLD	0.8112597066436583
