Dim	Classifier	Score
22	KNN	0.4523809523809524
22	LR	0.7047619047619047
22	FLD	0.7047619047619047
7	KNN	0.42857142857142855
7	LR	0.6571428571428571
7	FLD	0.7047619047619047
3	KNN	0.47619047619047616
3	LR	0.7047619047619047
3	FLD	0.7047619047619047
12	KNN	0.42857142857142855
12	LR	0.680952380952381
12	FLD	0.7047619047619047
