Dim	Classifier	Score
4	KNN	1.0
4	LR	0.9918032786885246
4	FLD	0.8612944432616563
2	KNN	0.879071747924207
2	LR	0.7621886310410901
2	FLD	0.7669789227166277
2	KNN	0.879071747924207
2	LR	0.7621886310410901
2	FLD	0.7669789227166277
3	KNN	0.9672131147540983
3	LR	0.9231424313391526
3	FLD	0.8319139876516926
