Dim	Classifier	Score
3	KNN	0.9994171621507263
3	LR	0.9509641489112433
3	FLD	0.8499679552583357
1	KNN	0.8897811344853078
1	LR	0.641714632528755
1	FLD	0.5075511896244576
1	KNN	0.8897811344853078
1	LR	0.641714632528755
1	FLD	0.5075511896244576
2	KNN	0.9895487607486675
2	LR	0.9509337181010842
2	FLD	0.848701636654122
