Dim	Classifier	Score
6	KNN	0.7285714285714285
6	LR	0.8071428571428572
6	FLD	0.7333333333333334
2	KNN	0.780952380952381
2	LR	0.6857142857142857
2	FLD	0.6857142857142857
1	KNN	0.6071428571428572
1	LR	0.6857142857142857
1	FLD	0.5
5	KNN	0.7285714285714285
5	LR	0.8071428571428572
5	FLD	0.7333333333333334
