Dim	Classifier	Score
166	KNN	0.9009259259259259
166	LR	0.7824074074074074
166	FLD	0.8138888888888889
23	KNN	0.9259259259259259
23	LR	0.8203703703703704
23	FLD	0.7768518518518519
9	KNN	0.8888888888888888
9	LR	0.8388888888888889
9	FLD	0.788888888888889
7	KNN	0.875925925925926
7	LR	0.7462962962962962
7	FLD	0.7342592592592592
