Dim	Classifier	Score
22	KNN	0.47619047619047616
22	LR	0.6547619047619048
22	FLD	0.6785714285714286
7	KNN	0.5119047619047619
7	LR	0.6547619047619048
7	FLD	0.6190476190476191
3	KNN	0.4880952380952381
3	LR	0.7023809523809523
3	FLD	0.6190476190476191
12	KNN	0.4523809523809524
12	LR	0.6071428571428572
12	FLD	0.7023809523809523
