Dim	Classifier	Score
50	KNN	0.8774648512684319
50	LR	0.8802699959843243
50	FLD	0.7803101000234509
4	KNN	0.7590464364824274
4	LR	0.771638073831088
4	FLD	0.7299163128018987
1	KNN	0.57889911029835
1	LR	0.5824689350387493
1	FLD	0.5824689350387493
1	KNN	0.57889911029835
1	LR	0.5824689350387493
1	FLD	0.5824689350387493
