Dim	Classifier	Score
50	KNN	0.8703868882030138
50	LR	0.8784162825701183
50	FLD	0.7745630669938564
4	KNN	0.751192905292626
4	LR	0.7599592672199218
4	FLD	0.7207575535734156
1	KNN	0.5797361300637786
1	LR	0.5811276332819902
1	FLD	0.5811276332819902
1	KNN	0.5797361300637786
1	LR	0.5811276332819902
1	FLD	0.5811276332819902
