Dim	Classifier	Score
10	KNN	0.5846153846153846
10	LR	0.46153846153846156
10	FLD	0.46153846153846156
4	KNN	0.4461538461538461
4	LR	0.5230769230769231
4	FLD	0.5615384615384615
1	KNN	0.4461538461538461
1	LR	0.47692307692307695
1	FLD	0.47692307692307695
6	KNN	0.5846153846153846
6	LR	0.41538461538461535
6	FLD	0.46153846153846156
