Dim	Classifier	Score
166	KNN	0.9491843638746702
166	LR	0.9345188543899112
166	FLD	0.7170867355071822
25	KNN	0.9649303034060115
25	LR	0.8609256274464656
25	FLD	0.7212047680617794
13	KNN	0.9505570413928692
13	LR	0.819904709612285
13	FLD	0.7001540941213978
6	KNN	0.924493880515064
6	LR	0.6668733062930623
6	FLD	0.6487805310047999
