Dim	Classifier	Score
18	KNN	0.7387755102040816
18	LR	0.8591836734693878
18	FLD	0.8795918367346939
10	KNN	0.4469387755102041
10	LR	0.6775510204081632
10	FLD	0.7469387755102042
1	KNN	0.3877551020408163
1	LR	0.5081632653061224
1	FLD	0.5081632653061224
18	KNN	0.7387755102040816
18	LR	0.8591836734693878
18	FLD	0.8795918367346939
