Dim	Classifier	Score
60	KNN	0.9545454545454546
60	LR	0.9444444444444444
60	FLD	0.7424242424242424
13	KNN	0.9444444444444444
13	LR	0.8080808080808081
13	FLD	0.8080808080808081
6	KNN	0.9444444444444444
6	LR	0.8636363636363636
6	FLD	0.696969696969697
11	KNN	0.9444444444444444
11	LR	0.8080808080808081
11	FLD	0.7525252525252526
