Dim	Classifier	Score
22	KNN	0.5
22	LR	0.780952380952381
22	FLD	0.7333333333333334
7	KNN	0.5047619047619047
7	LR	0.7333333333333334
7	FLD	0.780952380952381
3	KNN	0.6047619047619048
3	LR	0.7333333333333334
3	FLD	0.7333333333333334
12	KNN	0.5047619047619047
12	LR	0.661904761904762
12	FLD	0.7333333333333334
