Dim	Classifier	Score
10	KNN	0.4461538461538461
10	LR	0.19230769230769232
10	FLD	0.23076923076923078
4	KNN	0.4461538461538461
4	LR	0.3307692307692308
4	FLD	0.2923076923076923
1	KNN	0.34615384615384615
1	LR	0.23076923076923078
1	FLD	0.5
6	KNN	0.4461538461538461
6	LR	0.2692307692307692
6	FLD	0.23076923076923078
